Ranking Section,Item Name,Internal Category,Score (Worst to Best),Assigned Group
,AKS74U_Bttstck,weapons,100.4500,TIER 3 / MILITARY
,AKS74U_Bttstck_Black,weapons,100.4500,TIER 3 / MILITARY
,AKS74U_Bttstck_Green,weapons,100.4500,TIER 3 / MILITARY
,KOD_ReapIR,weapons,100.4500,TIER 3 / MILITARY
,Mag_STANAG_60Rnd,weapons,100.4500,TIER 3 / MILITARY
,PNC_KIVAARI_Bttstck,weapons,100.4540,TIER 3 / MILITARY
,PNC_KIVAARI_Bttstck_camo,weapons,100.4540,TIER 3 / MILITARY
,PNC_KIVAARI_Bttstck_hive,weapons,100.4540,TIER 3 / MILITARY
,PNC_KIVAARI_Bttstck_kryp,weapons,100.4540,TIER 3 / MILITARY
,PNC_Fal_RISHndgrd,weapons,100.4700,TIER 3 / MILITARY
,Mosin_Bayonet,weapons,100.4800,TIER 3 / MILITARY
,KOD_HAMR,weapons,100.5000,TIER 3 / MILITARY
,KOD_Specter,weapons,100.5000,TIER 3 / MILITARY
,KOD_Spitfire_Mosin,weapons,100.5000,TIER 3 / MILITARY
,KOD_Spitfire_AK,weapons,100.5000,TIER 3 / MILITARY
,KOD_AmmoBox_50calBW_20Rnd,weapons,100.5000,TIER 3 / MILITARY
,KOD_AmmoBox_145x114_10Rnd,weapons,100.5000,TIER 3 / MILITARY
,KOD_PKP_Tac_Buttstock_Black,weapons,100.5000,TIER 3 / MILITARY
,KOD_PKP_Tac_Buttstock_FDE,weapons,100.5000,TIER 3 / MILITARY
,Mag_KOD_RPK16_96rnd,weapons,100.5000,TIER 3 / MILITARY
,PNC_M60_Mag,weapons,100.5000,TIER 3 / MILITARY
,Mag_KOD_AX50_5rnd,weapons,100.5000,TIER 4 / ALIEN
,Mag_KOD_PKM_100rnd,weapons,100.5000,TIER 3 / MILITARY
,OH_Mask2_woodlandfall,weapons,100.5100,UNDERGROUND
,AK74_WoodBttstck,weapons,100.5300,TIER 3 / MILITARY
,AK74_WoodBttstck_Black,weapons,100.5300,TIER 3 / MILITARY
,AK74_WoodBttstck_Camo,weapons,100.5300,TIER 3 / MILITARY
,Fal_OeBttstck,weapons,100.5300,TIER 3 / MILITARY
,Fal_FoldingBttstck,weapons,100.5300,TIER 3 / MILITARY
,PoliceBaton,weapons,100.5400,TIER 3 / MILITARY
,AK74_Hndgrd,weapons,100.5500,TIER 3 / MILITARY
,AK74_Hndgrd_Black,weapons,100.5500,TIER 3 / MILITARY
,AK74_Hndgrd_Camo,weapons,100.5500,TIER 3 / MILITARY
,Scarf_Brown,weapons,100.5500,TIER 3 / MILITARY
,Scarf_ColorPalette1,weapons,100.5500,TIER 3 / MILITARY
,Scarf_Blue,weapons,100.5500,TIER 3 / MILITARY
,Shemagh_Scarf_Brown,weapons,100.5500,TIER 3 / MILITARY
,Shemagh_Scarf_Green,weapons,100.5500,TIER 3 / MILITARY
,Shemagh_Scarf_Black,weapons,100.5500,TIER 3 / MILITARY
,Shemagh_Scarf_White,weapons,100.5500,TIER 3 / MILITARY
,Shemagh_Scarf_Red,weapons,100.5500,TIER 3 / MILITARY
,Mag_VAL_20Rnd,weapons,100.5500,TIER 3 / MILITARY
,GrozaOptic,weapons,100.6000,TIER 3 / MILITARY
,KOD_PSO1,weapons,100.6000,TIER 3 / MILITARY
,Mag_CMAG_100Rnd_Black,weapons,100.6000,TIER 3 / MILITARY
,Mag_KOD_Beowulf_10rnd,weapons,100.6000,TIER 3 / MILITARY
,HuntingOptic,weapons,100.7000,TIER 3 / MILITARY
,KOD_K624,weapons,100.7000,TIER 3 / MILITARY
,KOD_ATACR8,weapons,100.7000,TIER 3 / MILITARY
,KOD_ReapIR_Mosin,weapons,100.7000,TIER 3 / MILITARY
,KOD_ReapIR_AK,weapons,100.7000,TIER 3 / MILITARY
,KOD_Specter_Mosin,weapons,100.7000,TIER 3 / MILITARY
,KOD_Specter_AK,weapons,100.7000,TIER 3 / MILITARY
,KOD_XM157,weapons,100.7000,TIER 3 / MILITARY
,Mag_KOD_PKP_150rnd,weapons,100.7000,TIER 3 / MILITARY
,PNC_Fal_OeBttstckWooden,weapons,100.7300,TIER 3 / MILITARY
,Mag_Vikhr_30Rnd,weapons,100.7500,TIER 3 / MILITARY
,KOD_ACOG_Mosin,weapons,100.8000,TIER 3 / MILITARY
,KOD_ACOG_AK,weapons,100.8000,TIER 3 / MILITARY
,KOD_ACOG_RMR_Mosin_Black,weapons,100.8000,TIER 3 / MILITARY
,KOD_ACOG_RMR_Mosin_FDE,weapons,100.8000,TIER 3 / MILITARY
,KOD_ACOG_RMR_AK_Black,weapons,100.8000,TIER 3 / MILITARY
,KOD_ACOG_RMR_AK_FDE,weapons,100.8000,TIER 3 / MILITARY
,KOD_LeupoldMk8,weapons,100.8000,TIER 3 / MILITARY
,KOD_Diamondback,weapons,100.8000,TIER 3 / MILITARY
,KOD_AmmoBox_127x55_20Rnd,weapons,100.8000,TIER 3 / MILITARY
,KOD_HAMR_Mosin,weapons,100.8500,TIER 3 / MILITARY
,KOD_HAMR_AK,weapons,100.8500,TIER 3 / MILITARY
,KOD_K624_Mosin,weapons,100.9000,TIER 3 / MILITARY
,KOD_K624_AK,weapons,100.9000,TIER 3 / MILITARY
,KOD_Shortdot,weapons,100.9000,TIER 3 / MILITARY
,KOD_XM157_Mosin,weapons,100.9000,TIER 3 / MILITARY
,KOD_XM157_AK,weapons,100.9000,TIER 3 / MILITARY
,MedievalBoots,weapons,101.0000,TIER 3 / MILITARY
,BookScaramouche,weapons,101.0000,TIER 3 / MILITARY
,BookTheScarletPimpernel,weapons,101.0000,TIER 3 / MILITARY
,Flag_LivoniaPolice,weapons,101.0000,TIER 3 / MILITARY
,Flag_HunterZ,weapons,101.0000,TIER 3 / MILITARY
,Plant_Pumpkin,weapons,101.0000,CONSTRUCTION & SPARE PARTS
,KOD_LeupoldMk8_Mosin,weapons,101.0000,TIER 3 / MILITARY
,KOD_LeupoldMk8_AK,weapons,101.0000,TIER 3 / MILITARY
,KOD_ATACR8_Mosin,weapons,101.0000,TIER 3 / MILITARY
,KOD_ATACR8_AK,weapons,101.0000,TIER 3 / MILITARY
,KOD_XSight,weapons,101.0000,TIER 3 / MILITARY
,KOD_AWM_Suppressor,weapons,101.0000,TIER 4 / ALIEN
,KOD_M82A2_Suppressor_Grey,weapons,101.0000,TIER 4 / ALIEN
,KOD_M82A2_Suppressor_Black,weapons,101.0000,TIER 4 / ALIEN
,KOD_M82A2_Suppressor_Tan,weapons,101.0000,TIER 4 / ALIEN
,Mag_AKM_Drum75Rnd,weapons,101.1000,TIER 3 / MILITARY
,Mag_AKM_Drum75Rnd_Black,weapons,101.1000,TIER 3 / MILITARY
,Mag_AKM_Drum75Rnd_Green,weapons,101.1000,TIER 3 / MILITARY
,KOD_AWM_Scope,weapons,101.1130,TIER 4 / ALIEN
,KOD_Shortdot_Mosin,weapons,101.2000,TIER 3 / MILITARY
,KOD_Shortdot_AK,weapons,101.2000,TIER 3 / MILITARY
,KOD_Diamondback_Mosin,weapons,101.2000,TIER 3 / MILITARY
,KOD_Diamondback_AK,weapons,101.2000,TIER 3 / MILITARY
,DarkMotoHelmet_YellowScarred,weapons,101.2100,TIER 3 / MILITARY
,DarkMotoHelmet_YellowScarred_Test,weapons,101.2100,TIER 3 / MILITARY
,KOD_XSight_Mosin,weapons,101.3000,TIER 3 / MILITARY
,KOD_XSight_AK,weapons,101.3000,TIER 3 / MILITARY
,KOD_ADO,weapons,101.8000,TIER 3 / MILITARY
,Ammo_LAW_HE,weapons,101.8000,TIER 3 / MILITARY
,GrozaGL_LowerReceiver,weapons,101.9540,TIER 3 / MILITARY
,TrumpetParts,weapons,102.0000,TIER 3 / MILITARY
,KOD_ADO_Mosin,weapons,102.0000,TIER 3 / MILITARY
,KOD_ADO_AK,weapons,102.0000,TIER 3 / MILITARY
,Mag_M249_Box200Rnd,weapons,102.0000,TIER 3 / MILITARY
,Ammo_RPG7_HE,weapons,102.2000,TIER 3 / MILITARY
,Ammo_RPG7_AP,weapons,102.2000,TIER 3 / MILITARY
,AmmoBox,weapons,102.2500,TIER 3 / MILITARY
,KOD_AmmoBox_20mm_5Rnd,weapons,102.2500,TIER 3 / MILITARY
,OH_hunting_black,weapons,102.3000,TIER 3 / MILITARY
,OH_hunting_grey,weapons,102.3000,TIER 3 / MILITARY
,OH_hunting2_tan,weapons,102.3000,TIER 3 / MILITARY
,OH_hunting2_olive,weapons,102.3000,TIER 3 / MILITARY
,OH_hunting2_black,weapons,102.3000,TIER 3 / MILITARY
,KOD_VR80,weapons,103.6000,TIER 3 / MILITARY
,KOD_Raptr,weapons,104.5000,TIER 3 / MILITARY
,KOD_ASH12,weapons,105.2000,TIER 3 / MILITARY
,Mp133Shotgun_PistolGrip,weapons,127.8000,TIER 1 & 2
,Mp133Shotgun,weapons,128.3000,TIER 1 & 2
,KOD_Revolver50Cal,weapons,132.5000,UNDERGROUND
,MakarovIJ70,weapons,167.4267,TIER 1 & 2
,AKS74U,weapons,192.7000,TIER 3 / MILITARY
,AKS74U_Black,weapons,192.7000,TIER 3 / MILITARY
,AKS74U_Green,weapons,192.7000,TIER 3 / MILITARY
,KOD_PPSh,weapons,203.6000,TIER 3 / MILITARY
,CZ75,weapons,223.2222,TIER 1 & 2
,SawedoffMosin9130,weapons,253.0000,TIER 3 / MILITARY
,SawedoffMosin9130_Black,weapons,253.0000,TIER 3 / MILITARY
,SawedoffMosin9130_Green,weapons,253.0000,TIER 3 / MILITARY
,SawedoffMosin9130_Camo,weapons,253.0000,TIER 3 / MILITARY
,KOD_M1928A1,weapons,319.1857,TIER 3 / MILITARY
,KOD_SUB2000,weapons,330.3714,UNDERGROUND
,KOD_SUB2000_Suppressed,weapons,330.3714,UNDERGROUND
,Glock19,weapons,334.3333,TIER 1 & 2
,Deagle,weapons,334.8333,TIER 1 & 2
,Deagle_Gold,weapons,334.8333,TIER 1 & 2
,KOD_Vector,weapons,335.8333,TIER 3 / MILITARY
,MP5K,weapons,351.8400,TIER 3 / MILITARY
,UMP45,weapons,352.5000,TIER 3 / MILITARY
,AK74,weapons,353.0700,TIER 3 / MILITARY
,AK74_Black,weapons,353.0700,TIER 3 / MILITARY
,AK74_Green,weapons,353.0700,TIER 3 / MILITARY
,KOD_Glock17_Custom_Black,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Custom_Tan,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Custom_BlackTan,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Custom_TanBlack,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Standard_Black,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Standard_Tan,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Standard_BlackTan,weapons,401.2000,TIER 1 & 2
,KOD_Glock17_Standard_TanBlack,weapons,401.2000,TIER 1 & 2
,KOD_MP5SD,weapons,403.4000,TIER 3 / MILITARY
,KOD_Beowulf,weapons,403.9000,TIER 3 / MILITARY
,PP19,weapons,419.5667,TIER 1 & 2
,KOD_HK417,weapons,443.9000,TIER 3 / MILITARY
,AKM,weapons,452.1400,TIER 3 / MILITARY
,AKM_TESTBED,weapons,452.1400,TIER 3 / MILITARY
,M4A1,weapons,452.2760,TIER 3 / MILITARY
,M4A1_Green,weapons,452.2760,TIER 3 / MILITARY
,M4A1_Black,weapons,452.2760,TIER 3 / MILITARY
,AK101,weapons,453.0770,TIER 3 / MILITARY
,AK101_Black,weapons,453.0770,TIER 3 / MILITARY
,AK101_Green,weapons,453.0770,TIER 3 / MILITARY
,FAL,weapons,453.7000,TIER 3 / MILITARY
,PNC_W_FAL,weapons,453.7000,TIER 3 / MILITARY
,KOD_VSK94,weapons,456.1455,TIER 3 / MILITARY
,Groza,weapons,478.8905,TIER 3 / MILITARY
,VSS,weapons,502.6000,TIER 3 / MILITARY
,ASVAL,weapons,502.6000,TIER 3 / MILITARY
,M16A2,weapons,502.9000,TIER 3 / MILITARY
,KOD_AEK971,weapons,503.5300,TIER 3 / MILITARY
,FAMAS,weapons,503.6000,TIER 3 / MILITARY
,SawedoffFAMAS,weapons,503.6000,TIER 3 / MILITARY
,KOD_FAMAS,weapons,503.8000,TIER 3 / MILITARY
,KOD_M249,weapons,506.5000,TIER 3 / MILITARY
,M249,weapons,507.5000,TIER 3 / MILITARY
,KOD_Scorpion,weapons,537.4000,TIER 3 / MILITARY
,AugShort,weapons,569.8667,TIER 3 / MILITARY
,KOD_AKM,weapons,602.5400,TIER 3 / MILITARY
,KOD_Mk18,weapons,616.8333,TIER 3 / MILITARY
,Trumpet,weapons,668.6667,TIER 3 / MILITARY
,PNC_W_AEK971,weapons,668.8067,TIER 3 / MILITARY
,KOD_DrumShotgun,weapons,669.6667,TIER 3 / MILITARY
,KOD_AK47,weapons,670.1667,TIER 3 / MILITARY
,Aug,weapons,670.2667,TIER 3 / MILITARY
,PNC_W_SCARH,weapons,670.4667,TIER 3 / MILITARY
,PNC_W_ScarH_camo,weapons,670.4667,TIER 3 / MILITARY
,PNC_W_ScarH_hive,weapons,670.4667,TIER 3 / MILITARY
,PNC_W_ScarH_kryp,weapons,670.4667,TIER 3 / MILITARY
,PNC_W_ScarH_pixel,weapons,670.4667,TIER 3 / MILITARY
,PNC_W_SCAR,weapons,670.5667,TIER 3 / MILITARY
,PNC_W_Scar_camo,weapons,670.5667,TIER 3 / MILITARY
,PNC_W_Scar_hive,weapons,670.5667,TIER 3 / MILITARY
,PNC_W_Scar_kryp,weapons,670.5667,TIER 3 / MILITARY
,PNC_W_Scar_pixel,weapons,670.5667,TIER 3 / MILITARY
,KOD_M60E3,weapons,676.6667,TIER 3 / MILITARY
,KOD_Evolys,weapons,698.5077,TIER 3 / MILITARY
,KOD_PKP,weapons,700.5077,TIER 3 / MILITARY
,KOD_PKP_Tac_Black,weapons,700.5077,TIER 3 / MILITARY
,KOD_PKP_Tac_FDE,weapons,700.5077,TIER 3 / MILITARY
,SKS,weapons,737.1833,TIER 3 / MILITARY
,SKS_Black,weapons,737.1833,TIER 3 / MILITARY
,SKS_Green,weapons,737.1833,TIER 3 / MILITARY
,KOD_M110_Tan,weapons,737.2333,TIER 4 / ALIEN
,KOD_M110_Black,weapons,737.2333,TIER 4 / ALIEN
,KOD_PKM,weapons,742.3333,TIER 3 / MILITARY
,KOD_TAR21_Black,weapons,753.2700,TIER 3 / MILITARY
,KOD_TAR21_Tan,weapons,753.2700,TIER 3 / MILITARY
,KOD_TAR21_Green,weapons,753.2700,TIER 3 / MILITARY
,KOD_AK15,weapons,772.7308,TIER 3 / MILITARY
,KOD_AK12,weapons,772.7308,TIER 3 / MILITARY
,KOD_SKS,weapons,789.3143,TIER 3 / MILITARY
,KOD_AR15Skeleton,weapons,802.9000,TIER 3 / MILITARY
,KOD_HK21_Black,weapons,804.6000,TIER 3 / MILITARY
,KOD_HK21_Old,weapons,804.6000,TIER 3 / MILITARY
,KOD_MCR_Tan,weapons,837.2333,TIER 3 / MILITARY
,KOD_MCR_Black,weapons,837.2333,TIER 3 / MILITARY
,KOD_MCR_BlackTan,weapons,837.2333,TIER 3 / MILITARY
,KOD_MCR_TanCamo,weapons,837.2333,TIER 3 / MILITARY
,KOD_MCR_UCPCamo,weapons,837.2333,TIER 3 / MILITARY
,KOD_MCR_WoodlandCamo,weapons,837.2333,TIER 3 / MILITARY
,KOD_M16A4,weapons,843.4000,TIER 3 / MILITARY
,Mosin9130,weapons,854.0000,TIER 3 / MILITARY
,Mosin9130_Black,weapons,854.0000,TIER 3 / MILITARY
,Mosin9130_Green,weapons,854.0000,TIER 3 / MILITARY
,Mosin9130_Camo,weapons,854.0000,TIER 3 / MILITARY
,KOD_MBR_Black,weapons,912.4909,TIER 3 / MILITARY
,KOD_MBR_Tan,weapons,912.4909,TIER 3 / MILITARY
,KOD_MBR_UCPCamo,weapons,912.4909,TIER 3 / MILITARY
,KOD_MBR_WoodlandCamo,weapons,912.4909,TIER 3 / MILITARY
,KOD_MBR_DesertCamo,weapons,912.4909,TIER 3 / MILITARY
,KOD_MDR_Black,weapons,912.4909,TIER 3 / MILITARY
,KOD_MDR_Tan,weapons,912.4909,TIER 3 / MILITARY
,KOD_SA58,weapons,970.6667,TIER 3 / MILITARY
,KOD_AKALPHA,weapons,1003.5000,TIER 3 / MILITARY
,KOD_RPK16,weapons,1004.0000,TIER 3 / MILITARY
,KOD_VSSK,weapons,1006.5000,TIER 4 / ALIEN
,SVD,weapons,1180.1706,TIER 4 / ALIEN
,SVD_Wooden,weapons,1180.1706,TIER 4 / ALIEN
,CZ527,weapons,1202.7200,TIER 3 / MILITARY
,CZ527_Black,weapons,1202.7200,TIER 3 / MILITARY
,CZ527_Green,weapons,1202.7200,TIER 3 / MILITARY
,CZ527_Camo,weapons,1202.7200,TIER 3 / MILITARY
,KOD_SVU,weapons,1205.0000,TIER 3 / MILITARY
,KOD_AK458_Plastic,weapons,1253.5000,TIER 3 / MILITARY
,KOD_AK458_Wood,weapons,1254.0000,TIER 3 / MILITARY
,KOD_K98,weapons,1281.4778,UNDERGROUND
,PNC_W_KIVAARI,weapons,1339.5333,TIER 3 / MILITARY
,PNC_W_KIVAARI_camo,weapons,1339.5333,TIER 3 / MILITARY
,PNC_W_KIVAARI_hive,weapons,1339.5333,TIER 3 / MILITARY
,PNC_W_KIVAARI_kryp,weapons,1339.5333,TIER 3 / MILITARY
,PNC_W_BarretM82A1,weapons,1346.8183,TIER 4 / ALIEN
,PNC_W_BarretM82A1_black,weapons,1346.8183,TIER 4 / ALIEN
,PNC_W_BarretM82A1_desert,weapons,1346.8183,TIER 4 / ALIEN
,PNC_W_BarretM82A1_snow,weapons,1346.8183,TIER 4 / ALIEN
,KOD_SCARH,weapons,1432.1714,TIER 3 / MILITARY
,KOD_CS5,weapons,1433.5714,TIER 3 / MILITARY
,PNC_W_AUGA3,weapons,2003.4540,TIER 3 / MILITARY
,Winchester70,weapons,2302.7210,TIER 3 / MILITARY
,Winchester70_Black,weapons,2302.7210,TIER 3 / MILITARY
,Winchester70_Green,weapons,2302.7210,TIER 3 / MILITARY
,KOD_DVL10M1,weapons,2405.7000,UNDERGROUND
,KOD_AS50_Black,weapons,2871.1429,TIER 4 / ALIEN
,KOD_AS50_Camo1,weapons,2871.1429,TIER 4 / ALIEN
,KOD_AS50_Camo2,weapons,2871.1429,TIER 4 / ALIEN
,KOD_AS50_Camo3,weapons,2871.1429,TIER 4 / ALIEN
,KOD_AS50_Camo4,weapons,2871.1429,TIER 4 / ALIEN
,KOD_GM6Lynx,weapons,2886.5000,UNDERGROUND
,PNC_W_Famas,weapons,3336.7873,TIER 3 / MILITARY
,KOD_RSASS_Black,weapons,3340.3333,TIER 3 / MILITARY
,KOD_RSASS_Tan,weapons,3340.3333,TIER 3 / MILITARY
,KOD_M82A2_Grey,weapons,4014.0000,UNDERGROUND
,KOD_M82A2_Tan,weapons,4014.0000,UNDERGROUND
,KOD_M82A2_Black,weapons,4014.0000,UNDERGROUND
,KOD_Alligator,weapons,5015.0000,TIER 4 / ALIEN
,KOD_KSVK,weapons,6009.5000,UNDERGROUND
,KOD_M300,weapons,6009.5000,UNDERGROUND
,KOD_AX50_Tan,weapons,6012.5000,UNDERGROUND
,KOD_AX50_Black,weapons,6012.5000,UNDERGROUND
,KOD_SRS338,weapons,7147.0271,TIER 3 / MILITARY
,KOD_SRS408,weapons,7147.0271,TIER 3 / MILITARY
,KOD_R700,weapons,8222.6767,UNDERGROUND
,KOD_Ruger,weapons,10004.4000,TIER 3 / MILITARY
,KOD_AWM,weapons,10006.5000,TIER 4 / ALIEN
,KOD_Kivaari_Grey,weapons,10505.5000,TIER 3 / MILITARY
,KOD_Kivaari_Black,weapons,10505.5000,TIER 3 / MILITARY
,KOD_Kivaari_Green,weapons,10505.5000,TIER 3 / MILITARY
,KOD_Kivaari_Tan,weapons,10505.5000,TIER 3 / MILITARY
,KOD_SV98_Green,weapons,10905.0000,TIER 3 / MILITARY
,KOD_SV98_Black,weapons,10905.0000,TIER 3 / MILITARY
,PNC_W_M60,weapons,11008.0000,TIER 3 / MILITARY
,KOD_CSR50,weapons,11510.0000,UNDERGROUND
,KOD_M200_Grey,weapons,11512.3000,UNDERGROUND
,KOD_M200_Black,weapons,11512.3000,UNDERGROUND
,KOD_DVL10,weapons,12006.0000,UNDERGROUND
,KOD_M300M,weapons,12008.0000,UNDERGROUND
,KOD_AR50A1,weapons,12015.5000,UNDERGROUND
,PNC_W_M110,weapons,110003.8000,TIER 4 / ALIEN
,PNC_VSSK_vychlop,weapons,5000006.0000,TIER 4 / ALIEN
,PNC_W_TAC21,weapons,1200000005.5000,TIER 3 / MILITARY
,PNC_W_M200CheyTac,weapons,1200000006.5000,TIER 4 / ALIEN
--- ARMOR & CLOTHING ---,,,,
,DirtBikeHelmet_Visor,clothing,0.0000,TIER 1 & 2
,DirtBikeHelmet_Mouthguard,clothing,0.0000,TIER 1 & 2
,PlateCarrierHolster,clothing,0.0000,TIER 1 & 2
,PlateCarrierHolster_Black,clothing,0.0000,TIER 1 & 2
,PlateCarrierHolster_Green,clothing,0.0000,TIER 1 & 2
,PlateCarrierHolster_Camo,clothing,0.0000,TIER 1 & 2
,PlateCarrierHolster_Winter,clothing,0.0000,TIER 1 & 2
,ChestHolster,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_beige,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_black,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_blue,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_brown,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_greenchecks,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_grey,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_khaki,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_stripes,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_bluechecks,clothing,0.0000,TIER 1 & 2
,ZmbM_Jacket_magenta,clothing,0.0000,TIER 1 & 2
,GorkaHelmetVisor,clothing,0.0000,TIER 1 & 2
,GasMask_Filter_Improvised,clothing,0.0000,TIER 1 & 2
,Lard,clothing,0.0000,TIER 1 & 2
,AuriculariaMushroom,clothing,0.0000,TIER 1 & 2
,SalineBag,clothing,0.0000,TIER 1 & 2
,SalineBagIV,clothing,0.0000,TIER 1 & 2
,BloodBagEmpty,clothing,0.0000,TIER 1 & 2
,BloodBagFull,clothing,0.0000,TIER 1 & 2
,BloodBagIV,clothing,0.0000,TIER 1 & 2
,HB_FlipVehicle_Bollard,clothing,0.0000,TIER 1 & 2
,Psix_Vitamin_Uzbagoisya,clothing,0.0000,TIER 1 & 2
,CivilianBelt,clothing,0.0000,TIER 1 & 2
,MilitaryBelt,clothing,0.0000,TIER 1 & 2
,RopeBelt,clothing,0.0000,TIER 1 & 2
,LeatherBelt_Natural,clothing,0.0000,TIER 1 & 2
,LeatherBelt_Beige,clothing,0.0000,TIER 1 & 2
,LeatherBelt_Brown,clothing,0.0000,TIER 1 & 2
,LeatherBelt_Black,clothing,0.0000,TIER 1 & 2
,Roadflare,clothing,0.0000,TIER 1 & 2
,GasMask_Filter,clothing,0.0000,TIER 1 & 2
,Binoculars,clothing,0.0000,TIER 1 & 2
,AmmoBox_12gaBeanbag_10Rnd,clothing,0.0000,TIER 1 & 2
,Hatchet,clothing,0.0000,TIER 1 & 2
,savage_oshkosh_atv_belt,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Black,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Camo,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_CamoBlack,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Winter,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Tan,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Skull,clothing,0.0000,TIER 1 & 2
,GAZTigr_hatch_Rofl,clothing,0.0000,TIER 1 & 2
,HMMWV_M1151A1_hatch,clothing,0.0000,TIER 1 & 2
,HMMWV_M1151A1_hatch_Camo,clothing,0.0000,TIER 1 & 2
,HMMWV_M1151A1_hatch_Desert,clothing,0.0000,TIER 1 & 2
,InsSUV_hatch,clothing,0.0000,TIER 1 & 2
,InsSUV_hatch_Black,clothing,0.0000,TIER 1 & 2
,InsSUV_hatch_Winter,clothing,0.0000,TIER 1 & 2
,InsSUV_hatch_Tan,clothing,0.0000,TIER 1 & 2
,NVGHeadstrap,clothing,0.0000,TIER 1 & 2
,NVGoggles,clothing,0.0000,TIER 1 & 2
,AlarmClock_Red,clothing,0.0000,TIER 1 & 2
,AlarmClock_Blue,clothing,0.0000,TIER 1 & 2
,AlarmClock_Green,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Green,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Yellow,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Red,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Blue,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Grey,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_Black,clothing,0.0000,TIER 1 & 2
,FC_Container_Large_White,clothing,0.0000,TIER 1 & 2
,OH_Invis_Gloves,clothing,0.0000,TIER 1 & 2
,OH_nvg_foureyes_tan,clothing,0.0000,TIER 1 & 2
,OH_nvg_foureyes_black,clothing,0.0000,TIER 1 & 2
,OH_nvg_foureyes_olive,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_black,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_green,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_ATACS,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_BEREZKA,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_DUBOK_1,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_DUBOK_2,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_EMR,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_FLEKTARN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_FLORA,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_GERMAN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_IZLOM,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_PARTIZAN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_VELES_black,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_altin_cover_VELES_green,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_black,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_green,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_ATACS,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_BEREZKA,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_DUBOK_1,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_DUBOK_2,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_EMR,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_FLEKTARN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_FLORA,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_GERMAN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_IZLOM,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_6b47_cover_PARTIZAN,clothing,0.0000,TIER 1 & 2
,OH_Small_bag_mich_cover_black,clothing,0.0000,TIER 1 & 2
